ID,Title,Runtime,Rating,Votes,MPAA,ReleaseDate,Year,Month,Day,Budget,Opening Weekend,Cumulative Gross,IsDc,IsMarvel,Cast1,Cast2,Cast3,Cast4,Cast5,Director1,Director2,Director3,Director4,Director5,Producer1,Producer2,Producer3,Producer4,Producer5,Company1,Company2,Company3,Company4,Company5
109506,The Crow,102,7.6,157167,R,5/10/1994 0:00,1994,5,10,23000000,,94000000,,,Brandon Lee,Rochelle Davis,Ernie Hudson,Michael Wincott,Bai Ling,Alex Proyas,,,,,Sherman L. Baldwin,Caldecot Chubb,Gregory A. Gale,Grant Hill,James A. Janowitz,Crowvision Inc.,Edward R. Pressman Film,Entertainment Media Investment Corporation,Jeff Most Productions,Miramax
376994,X-Men: The Last Stand,104,6.7,459829,TV-G::(TV rating),5/22/2006 0:00,2006,5,22,210000000,,459359555,,1,Hugh Jackman,Halle Berry,Ian McKellen,Patrick Stewart,Famke Janssen,Brett Ratner,,,,,Avi Arad,Lee Cleary,Ross Fanger,Kevin Feige,James M. Freitag,Twentieth Century Fox,Marvel Enterprises,Donners' Company,Ingenious Film Partners,Dune Entertainment
800080,The Incredible Hulk,112,6.7,409406,PG-13,6/6/2008 0:00,2008,6,6,150000000,55414050,263427551,,1,Edward Norton,Liv Tyler,Tim Roth,William Hurt,Tim Blake Nelson,Louis Leterrier,,,,,Avi Arad,Stephen Broussard,Kevin Feige,Gale Anne Hurd,Stan Lee,Universal Pictures,Marvel Enterprises,Marvel Studios,Valhalla Motion Pictures,MVL Incredible Productions
1872181,The Amazing Spider-Man 2,142,6.6,394607,TV-PG,4/10/2014 0:00,2014,4,10,200000000,91608337,708982323,,1,Andrew Garfield,Emma Stone,Jamie Foxx,Dane DeHaan,Colm Feore,Marc Webb,,,,,Avi Arad,Tom Cohen,Alex Kurtzman,Stan Lee,Roberto Orci,Marvel Enterprises,Avi Arad Productions,Columbia Pictures,Matt Tolmach Productions,
478970,Ant-Man,117,7.3,517426,PG-13,6/29/2015 0:00,2015,6,29,130000000,57225526,519445163,,1,Paul Rudd,Michael Douglas,Evangeline Lilly,Corey Stoll,Bobby Cannavale,Peyton Reed,,,,,Victoria Alonso,Louis D'Esposito,Kevin Feige,Alan Fine,David J. Grant,Gary Sanchez Productions,Marvel Studios,Walt Disney Pictures,,
1981115,Thor: The Dark World,112,6.9,553176,PG-13,10/22/2013 0:00,2013,10,22,170000000,85737841,644783140,,1,Chris Hemsworth,Natalie Portman,Tom Hiddleston,Anthony Hopkins,Christopher Eccleston,Alan Taylor,,,,,Victoria Alonso,Kenneth Branagh,Jamie Christopher,Louis D'Esposito,Kevin Feige,Marvel Studios,Walt Disney Pictures,,,
93507,Masters of the Universe,106,5.4,34417,PG,8/7/1987 0:00,1987,8,7,22000000,4883168,100000000,,,Dolph Lundgren,Frank Langella,Meg Foster,Billy Barty,Courteney Cox,Gary Goddard,,,,,Michael Flynn,Yoram Globus,Menahem Golan,Evzen Kolar,Edward R. Pressman,Golan-Globus Productions,Edward R. Pressman Film,Cannon Films,Cannon Group,The Cannon Group
1104001,TRON: Legacy,125,6.8,299092,PG,11/30/2010 0:00,2010,11,30,170000000,44026211,400062763,,,Jeff Bridges,Garrett Hedlund,Olivia Wilde,Bruce Boxleitner,James Frain,Joseph Kosinski,,,,,Sean Bailey,Bruce Franklin,Steve Gaub,Justis Greene,Donald Kushner,Walt Disney Pictures,Sean Bailey Productions,John Thomas Special FX,LivePlanet,Prana Studios
103776,Batman Returns,126,7,256740,"TV-PG::(V, TV Rating.)",6/16/1992 0:00,1992,6,16,80000000,45687710,120000000,,,Michael Keaton,Danny DeVito,Michelle Pfeiffer,Christopher Walken,Michael Gough,Tim Burton,,,,,Ian Bryce,Tim Burton,Denise Di Novi,Larry Franco,Peter Guber,Warner Bros.,PolyGram Filmed Entertainment,,,
1333125,Movie 43,94,4.3,94332,R,1/1/2013 0:00,2013,1,1,6000000,4805878,,,,Dennis Quaid,Greg Kinnear,Common,Charlie Saxton,Will Sasso,Elizabeth Banks,Steven Brill,Steve Carr,Rusty Cundieff,James Duffy,Marc Ambrose,Jason Barhydt,Ron Burkle,James Duffy,Peter Farrelly,Relativity Media,Virgin Produced,GreeneStreet Films,Wessler Entertainment,Witness Protection Films
348150,Superman Returns,154,6,262175,PG-13,6/21/2006 0:00,2006,6,21,209000000,52535096,391081192,1,,Brandon Routh,Kate Bosworth,Kevin Spacey,James Marsden,Parker Posey,Bryan Singer,,,,,Gilbert Adler,William Fay,Stephen Jones,Chris Lee,Scott Mednick,Warner Bros.,Legendary Entertainment,Peters Entertainment,Bad Hat Harry Productions,DC Comics
242653,The Matrix Revolutions,129,6.7,421707,R,10/27/2003 0:00,2003,10,27,150000000,48475154,427343298,,,Mary Alice,Tanveer K. Atwal,Helmut Bakaitis,Kate Beahan,Francine Bell,Lana Wachowski,Lilly Wachowski,,,,Bruce Berman,David Forbes,Grant Hill,Andrew Mason,Phil Oosterhouse,Warner Bros.,Village Roadshow Pictures,NPV Entertainment,Silver Pictures,
3513498,The Lego Movie 2: The Second Part,107,6.7,38507,PG,2/6/2019 0:00,2019,2,6,100000000,,191306508,,,Chris Pratt,Elizabeth Banks,Will Arnett,Tiffany Haddish,Stephanie Beatriz,Mike Mitchell,,,,,Will Allegra,Matthew Ashton,Jon Burton,Christopher DeFaria,Stacy Ekstein,Warner Bros.,Warner Animation Group,LEGO System A/S,Rideback,Lord Miller
167190,Hellboy,122,6.8,293736,PG-13,3/30/2004 0:00,2004,3,30,66000000,23172440,99414250,,,Ron Perlman,John Hurt,Selma Blair,Rupert Evans,Karel Roden,Guillermo del Toro,,,,,Lawrence Gordon,Lloyd Levin,Mike Mignola,Patrick J. Palmer,Mike Richardson,Revolution Studios,Lawrence Gordon Productions,Starlite Films,Dark Horse Entertainment,
1430132,The Wolverine,126,6.7,407516,PG-13,7/16/2013 0:00,2013,7,16,120000000,53113752,414828246,,1,Hugh Jackman,Tao Okamoto,Rila Fukushima,Hiroyuki Sanada,Svetlana Khodchenkova,James Mangold,,,,,Joseph M. Caracciolo Jr.,Tom Cohen,Stan Lee,Hutch Parker,Lauren Shuler Donner,Twentieth Century Fox,Marvel Entertainment,Donners' Company,TSG Entertainment,Ingenious Media
360486,Constantine,121,7,283816,R,2/7/2005 0:00,2005,2,7,100000000,29769098,230884728,1,,Keanu Reeves,Rachel Weisz,Shia LaBeouf,Djimon Hounsou,Max Baker,Francis Lawrence,,,,,Gilbert Adler,Michael Aguilar,Lorenzo di Bonaventura,Akiva Goldsman,Cherylanne Martin,Warner Bros.,Village Roadshow Pictures,DC Comics,Lonely Film Productions GmbH & Co. KG.,Donners' Company
316654,Spider-Man 2,127,7.3,509183,TV-PG,6/25/2004 0:00,2004,6,25,200000000,115817364,783766341,,1,Tobey Maguire,Kirsten Dunst,James Franco,Alfred Molina,Rosemary Harris,Sam Raimi,,,,,Avi Arad,Joseph M. Caracciolo,Grant Curtis,Kevin Feige,Stan Lee,Columbia Pictures,Marvel Enterprises,Laura Ziskin Productions,,
1502712,Fantastic Four,100,4.3,142079,PG-13,8/4/2015 0:00,2015,8,4,120000000,25685737,167977596,,1,Miles Teller,Michael B. Jordan,Kate Mara,Jamie Bell,Toby Kebbell,Josh Trank,,,,,Gregory Goodman,Simon Kinberg,Robert Kulzer,Cliff Lanning,Stan Lee,Twentieth Century Fox,Constantin Film,Marvel Entertainment,TSG Entertainment,Marv Films
1650554,Kick-Ass 2,103,6.5,242124,R,8/14/2013 0:00,2013,8,14,28000000,13332955,63297114,,,Aaron Taylor-Johnson,Chloë Grace Moretz,Morris Chestnut,Claudia Lee,Amy Anzel,Jeff Wadlow,,,,,Adam Bohling,Trevor Duke-Moretz,Pierre Lagrange,Leonie Mansfield,Stephen Marks,Universal Pictures,Marv Films,,,
120611,Blade,120,7.1,230468,R,8/19/1998 0:00,1998,8,19,45000000,17073856,131183530,,1,Wesley Snipes,Stephen Dorff,Kris Kristofferson,N'Bushe Wright,Donal Logue,Stephen Norrington,,,,,Avi Arad,Joseph Calamari,Jon Divens,Robert Engelman,Peter Frankfurt,Amen Ra Films,Imaginary Forces,Marvel Enterprises,New Line Cinema,
286716,Hulk,138,5.6,241978,PG-13,6/17/2003 0:00,2003,6,17,137000000,62128420,245284946,,1,Eric Bana,Jennifer Connelly,Sam Elliott,Josh Lucas,Nick Nolte,Ang Lee,,,,,Avi Arad,Kevin Feige,Larry Franco,Gale Anne Hurd,Stan Lee,Universal Pictures,Marvel Enterprises,Valhalla Motion Pictures,Good Machine,
290334,X2: X-Men United,134,7.4,487821,TV-G::(TV rating),4/24/2003 0:00,2003,4,24,110000000,,407711549,,1,Patrick Stewart,Hugh Jackman,Ian McKellen,Halle Berry,Famke Janssen,Bryan Singer,,,,,Avi Arad,Tom DeSanto,Ross Fanger,Kevin Feige,David Gorder,Twentieth Century Fox,Marvel Enterprises,Donners' Company,Bad Hat Harry Productions,XF2 Canada Productions
1133985,Green Lantern,114,5.5,254669,PG-13,6/14/2011 0:00,2011,6,14,200000000,53174303,219851172,1,,Ryan Reynolds,Blake Lively,Peter Sarsgaard,Mark Strong,Tim Robbins,Martin Campbell,,,,,Greg Berlanti,Donald De Line,Herbert W. Gains,Andrew Haas,Geoff Johns,Warner Bros.,De Line Pictures,DC Entertainment,DC Comics,Envy Studios
411477,Hellboy II: The Golden Army,120,7,245368,PG-13,6/28/2008 0:00,2008,6,28,85000000,34539115,160388063,,,Ron Perlman,Selma Blair,Doug Jones,John Alexander,James Dodd,Guillermo del Toro,,,,,Lawrence Gordon,Lloyd Levin,Mike Mignola,Mike Richardson,John Swallow,Universal Pictures,Dark Horse Entertainment,Internationale Filmproduktion Eagle,Lawrence Gordon Productions,Mid Atlantic Films
120912,Men in Black II,88,6.2,320564,PG-13,7/3/2002 0:00,2002,7,3,140000000,52148751,441818803,,,Tommy Lee Jones,Will Smith,Rip Torn,Lara Flynn Boyle,Johnny Knoxville,Barry Sonnenfeld,,,,,Marc Haimes,Stephanie Kemp,Laurie MacDonald,Walter F. Parkes,Graham Place,Columbia Pictures,Amblin Entertainment,Parkes+MacDonald Image Nation,,
330793,The Punisher,124,6.4,143708,R::(No. 40653),4/12/2004 0:00,2004,4,12,33000000,13834527,,,1,A. Russell Andrews,Omar Avila,James Carpinello,Mark Collie,Russell Durham Comegys,Jonathan Hensleigh,,,,,Ari Arad,Avi Arad,Anson Downes,Christopher Eberts,Linda Favila,Lions Gate Films,Marvel Enterprises,Valhalla Motion Pictures,VIP 2 Medienfonds,VIP 3 Medienfonds
2245084,Big Hero 6,102,7.8,379056,PG,10/23/2014 0:00,2014,10,23,165000000,56215889,657827828,,,Scott Adsit,Ryan Potter,Daniel Henney,T.J. Miller,Jamie Chung,Don Hall,Chris Williams,,,,Roy Conli,John Lasseter,Kristina Reed,Brad Simonsen,,FortyFour Studios,Walt Disney Animation Studios,Walt Disney Pictures,,
448157,Hancock,92,6.4,418258,R,6/16/2008 0:00,2008,6,16,150000000,62603879,624386746,,,Will Smith,Charlize Theron,Jason Bateman,Jae Head,Eddie Marsan,Peter Berg,,,,,Ian Bryce,Allegra Clegg,Akiva Goldsman,Eric Heffron,James Lassiter,Columbia Pictures,Relativity Media,Blue Light,Weed Road Pictures,Overbrook Entertainment
1001526,Megamind,95,7.2,211684,TV-PG::(Cartoon Network),10/28/2010 0:00,2010,10,28,130000000,46016833,321885765,,,Will Ferrell,Brad Pitt,Tina Fey,Jonah Hill,David Cross,Tom McGrath,,,,,Lara Breay,Denise Nolan Cascino,Stuart Cornfeld,Guillermo del Toro,Holly Edwards,DreamWorks Animation,Pacific Data Images,Red Hour Films,,
78346,Superman,143,7.3,149800,"PG::(Approved No. 37654, special edition)",12/10/1978 0:00,1978,12,10,55000000,7465343,166200000,,,Marlon Brando,Gene Hackman,Christopher Reeve,Ned Beatty,Jackie Cooper,Richard Donner,,,,,Charles F. Greenlaw,Ilya Salkind,Pierre Spengler,Richard Lester,Alexander Salkind,Dovemead Films,Film Export A.G.,International Film Production,,
1075747,Jonah Hex,81,4.7,52547,PG-13,6/17/2010 0:00,2010,6,17,47000000,5379365,,1,,Josh Brolin,John Malkovich,Megan Fox,Michael Fassbender,Will Arnett,Jimmy Hayward,,,,,William Fay,Akiva Goldsman,John Goldstone,Jon Jashni,Andrew Lazar,Warner Bros.,Legendary Entertainment,Mad Chance,Weed Road Pictures,DC Entertainment
120667,Fantastic Four,106,5.7,299926,PG-13,6/29/2005 0:00,2005,6,29,100000000,56061504,175424795,,1,Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Tim Story,,,,,Avi Arad,Nicolas Atlan,Michael Barnathan,Lee Cleary,Chris Columbus,Twentieth Century Fox,Constantin Film,Marvel Enterprises,1492 Pictures,Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 3 KG
405325,Sky High,100,6.1,73222,TV-Y7::(TV rating),7/24/2005 0:00,2005,7,24,35000000,14631784,86369815,,,Michael Angarano,Kurt Russell,Kelly Preston,Danielle Panabaker,Christopher Wynne,Mike Mitchell,,,,,Andrew Gunn,Mario Iscovich,Ann Marie Sanderlin,,,Walt Disney Pictures,Gunn Films,Max Stronghold Productions Inc.,,
430922,Role Models,99,6.8,213008,R,10/19/2008 0:00,2008,10,19,28000000,,92380927,,,Seann William Scott,Paul Rudd,Christopher Mintz-Plasse,Bobb'e J. Thompson,Elizabeth Banks,David Wain,,,,,Juan Castro,Andrew Z. Davis,Luke Greenfield,Dan Kolsrud,Mary Parent,Universal Pictures,Relativity Media,Stuber/Parent,Internationale Filmproduktion Stella-del-Süd,New Regency Pictures
311429,The League of Extraordinary Gentlemen,110,5.8,159028,"TV-14::(LSV, TV Rating.)",7/11/2003 0:00,2003,7,11,78000000,23075892,179265204,,,Sean Connery,Naseeruddin Shah,Peta Wilson,Tony Curran,Stuart Townsend,Stephen Norrington,,,,,Trevor Albert,Rick Benattar,Sean Connery,Bruce Devan,Mark Gordon,Angry Films,International Production Company,JD Productions,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,Twentieth Century Fox
4116284,The Lego Batman Movie,104,7.3,119716,PG,2/1/2017 0:00,2017,2,1,80000000,53003468,311950384,1,,Will Arnett,Michael Cera,Rosario Dawson,Ralph Fiennes,Siri,Chris McKay,,,,,Will Allegra,Matthew Ashton,Jon Burton,Ryan Halprin,Ryan Harris,DC Entertainment,LEGO System A/S,Lin Pictures,Lord Miller,NPV Entertainment
100758,Teenage Mutant Ninja Turtles,93,6.8,79506,PG,3/30/1990 0:00,1990,3,30,13500000,,201965915,,,Judith Hoag,Elias Koteas,Josh Pais,David Forman,Brian Tochi,Steve Barron,,,,,David Chan,Raymond Chow,Graham Cottle,Kim Dawson,Simon Fields,888 Productions,Golden Harvest Company,Limelight Entertainment,Mirage Productions,New Line Cinema
486576,Fantastic 4: Rise of the Silver Surfer,92,5.6,241280,PG::(Approved No. 43383),6/12/2007 0:00,2007,6,12,130000000,58051684,289047763,,1,Ioan Gruffudd,Jessica Alba,Chris Evans,Michael Chiklis,Julian McMahon,Tim Story,,,,,Avi Arad,Michael Barnathan,Stewart Bethune,Allison Calleri,Chen On Chu,Twentieth Century Fox,Constantin Film,Marvel Studios,1492 Pictures,Bernd Eichinger Productions
80745,Flash Gordon,111,6.5,46592,PG,9/29/1980 0:00,1980,9,29,20000000,,,,,Sam J. Jones,Melody Anderson,Max von Sydow,Topol,Ornella Muti,Mike Hodges,,,,,Dino De Laurentiis,Bernard Williams,,,,Starling Films,Dino De Laurentiis Company,Famous Films (II),,
120746,The Mask of Zorro,136,6.7,158534,PG-13::(No. 34346),7/17/1998 0:00,1998,7,17,65000000,22525855,156193000,,,José María de Tavira,Diego Sieres,Emiliano Guerra,Yolanda Orizaga,Paco Morayta,Martin Campbell,,,,,Doug Claybourne,David Foster,John Gertz,Laurie MacDonald,Tava R. Maloy,TriStar Pictures,Amblin Entertainment,David Foster Productions,Estudios Churubusco Azteca S.A.,Global Entertainment Productions GmbH & Company Medien KG
1490017,The Lego Movie,100,7.8,308269,TV-G,2/1/2014 0:00,2014,2,1,60000000,69050279,468760692,,,Will Arnett,Elizabeth Banks,Craig Berry,Alison Brie,David Burrows,Phil Lord,Christopher Miller,,,,Allison Abbate,Will Allegra,Matthew Ashton,Bruce Berman,Jon Burton,Warner Bros.,Village Roadshow Pictures,RatPac-Dune Entertainment,LEGO System A/S,Lin Pictures
397892,Bolt,96,6.8,177126,PG,11/17/2008 0:00,2008,11,17,150000000,26223128,309979994,,,John Travolta,Miley Cyrus,Susie Essman,Mark Walton,Malcolm McDowell,Byron Howard,Chris Williams,,,,John Lasseter,Clark Spencer,Makul Wigert,,,Walt Disney Animation Studios,Walt Disney Pictures,,,
120177,Spawn,96,5.3,60860,TV-14::(TV rating),7/29/1997 0:00,1997,7,29,40000000,21210131,87840042,,,Michael Jai White,John Leguizamo,Martin Sheen,Theresa Randle,Nicol Williamson,Mark A.Z. Dippé,,,,,Alan C. Blomquist,Adrianna A.J. Cohen,Terry Fitzgerald,Clint Goldman,Todd McFarlane,McFarlane Films,New Line Cinema,Pull Down Your Pants Pictures,,
100502,RoboCop 2,117,5.8,76806,TV-14::(TV rating),6/22/1990 0:00,1990,6,22,35000000,14145411,,,,John Glover,Mario Machado,Leeza Gibbons,John Ingle,Tom Noonan,Irvin Kershner,,,,,Jane Bartelme,Patrick Crowley,Jon Davison,Phil Tippett,,Orion Pictures,Tobor Productions,,,
261392,Jay and Silent Bob Strike Back,104,6.8,142540,R::(No. 38444),8/22/2001 0:00,2001,8,22,22000000,11018543,,,,Jason Mewes,Kevin Smith,Ben Affleck,Jeff Anderson,Brian O'Halloran,Kevin Smith,,,,,Jonathan Gordon,Laura Greenlee,Scott Mosier,Bob Weinstein,Harvey Weinstein,Dimension Films,View Askew Productions,Miramax,,
287978,Daredevil,103,5.3,199271,PG-13,2/9/2003 0:00,2003,2,9,78000000,45033454,179179718,,1,Ben Affleck,Jennifer Garner,Colin Farrell,Michael Clarke Duncan,Jon Favreau,Mark Steven Johnson,,,,,Avi Arad,Kathleen M. Courtney,Becki Cross Trujillo,Kevin Feige,Gary Foster,Marvel Enterprises,New Regency Pictures,Horseshoe Bay Productions,Epsilon Motion Pictures,Regency Enterprises
489099,Jumper,88,6.1,274816,PG-13,2/6/2008 0:00,2008,2,6,85000000,32092991,222231186,,,Hayden Christensen,Jamie Bell,Rachel Bilson,Diane Lane,Samuel L. Jackson,Doug Liman,,,,,Simon Crane,Lucas Foster,Scott Gardenhour,Vince Gerardis,Jeffrey Harlacker,Twentieth Century Fox,Regency Enterprises,New Regency Pictures,Hypnotic,Dune Entertainment
259324,Ghost Rider,114,5.2,211906,PG-13,1/15/2007 0:00,2007,1,15,110000000,52022908,228738393,,1,Matt Long,Raquel Alessi,Brett Cullen,Peter Fonda,Nicolas Cage,Mark Steven Johnson,,,,,Ari Arad,Avi Arad,Michael De Luca,Gary Foster,Norman Golightly,Columbia Pictures,Crystal Sky Pictures,Relativity Media,Marvel Enterprises,Michael De Luca Productions
102803,The Rocketeer,108,6.4,49222,PG,6/19/1991 0:00,1991,6,19,35000000,9600754,,,,Billy Campbell,Jennifer Connelly,Alan Arkin,Timothy Dalton,Paul Sorvino,Joe Johnston,,,,,Lisa Bailey,Larry Franco,Charles Gordon,Lawrence Gordon,Lloyd Levin,Walt Disney Pictures,Touchstone Pictures,Silver Screen Partners IV,Gordon Company,Dark Horse Entertainment
187738,Blade II,117,6.7,189310,R,3/21/2002 0:00,2002,3,21,54000000,,155010032,,1,Wesley Snipes,Kris Kristofferson,Ron Perlman,Leonor Varela,Norman Reedus,Guillermo del Toro,,,,,Avi Arad,Robert Bernacchi,Michael De Luca,Jon Divens,Toby Emmerich,New Line Cinema,Amen Ra Films,Marvel Enterprises,Imaginary Forces,Justin Pictures
91225,Howard the Duck,110,4.7,40373,"TV-PG::(LV, TV Rating.)",8/1/1986 0:00,1986,8,1,35000000,5070136,21667000,,,Lea Thompson,Jeffrey Jones,Tim Robbins,Ed Gale,Chip Zien,Willard Huyck,,,,,Robert Latham Brown,Ian Bryce,Gloria Katz,George Lucas,,Universal Pictures,Lucasfilm,,,
1512235,Super,96,6.7,71444,R,9/10/2010 0:00,2010,9,10,2500000,46549,,,,Rainn Wilson,Ellen Page,Liv Tyler,Kevin Bacon,Gregg Henry,James Gunn,,,,,Miranda Bailey,Iddo Lampton Enochs Jr.,Ted Hope,Iris Ichishita,Matthew Leutwyler,This Is That Productions,Ambush Entertainment,Cold Iron Pictures,Crimson Bolt,
359013,Blade: Trinity,113,5.9,158027,R,12/7/2004 0:00,2004,12,7,65000000,16061271,128905366,,1,Wesley Snipes,Kris Kristofferson,Dominic Purcell,Jessica Biel,Ryan Reynolds,David S. Goyer,,,,,Avi Arad,Cale Boyter,Toby Emmerich,Kevin Feige,Peter Frankfurt,New Line Cinema,Shawn Danielle Productions Ltd.,Amen Ra Films,Marvel Enterprises,Peter Frankfurt Productions
1098327,Dragonball Evolution,85,2.5,66778,TV-14::(TV rating),3/10/2009 0:00,2009,3,10,30000000,4756488,57497699,,,Justin Chatwin,Yun-Fat Chow,Emmy Rossum,Jamie Chung,James Marsters,James Wong,,,,,Stephen Chow,Rodney Liber,Jose Ludlow,Rich Thorne,Akira Toriyama,Twentieth Century Fox,Dune Entertainment,Star Overseas,Ingenious Film Partners,Big Screen Productions
113492,Judge Dredd,96,5.6,104522,R,6/30/1995 0:00,1995,6,30,70000000,12291536,113493481,,,Sylvester Stallone,Armand Assante,Rob Schneider,Jürgen Prochnow,Max von Sydow,Danny Cannon,,,,,Charles Lippincott,Beau Marks,Tony Munafo,Susan Nicoletti,Edward R. Pressman,Hollywood Pictures,Cinergi Pictures Entertainment,Edward R. Pressman Productions,,
3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,112,6,78582,PG-13,5/22/2016 0:00,2016,5,22,135000000,165685,245623848,,,Megan Fox,Will Arnett,Laura Linney,Stephen Amell,Noel Fisher,Dave Green,,,,,Josh Appelbaum,Michael Bay,Eric J. Crown,Grant Curtis,Andrew Form,Paramount Pictures,Nickelodeon Movies,Platinum Dunes,China Movie Media Group,Gama Entertainment Partners
84745,Swamp Thing,91,5.4,12030,PG,2/19/1982 0:00,1982,2,19,2500000,,,,,Louis Jourdan,Adrienne Barbeau,Ray Wise,David Hess,Nicholas Worth,Wes Craven,,,,,Benjamin Melniker,Michael E. Uslan,,,,Swampfilms,,,,
84827,TRON,96,6.8,107238,PG,7/9/1982 0:00,1982,7,9,17000000,4761795,,,,Jeff Bridges,Bruce Boxleitner,David Warner,Cindy Morgan,Barnard Hughes,Steven Lisberger,,,,,Harrison Ellenshaw,Donald Kushner,Ron Miller,,,Walt Disney Productions,Lisberger/Kushner,,,
132347,Mystery Men,121,6.1,59321,PG-13::(NO. 36821),7/22/1999 0:00,1999,7,22,68000000,10017865,,,,Hank Azaria,Janeane Garofalo,William H. Macy,Kel Mitchell,Paul Reubens,Kinka Usher,,,,,Robert Engelman,Steven Gilder,Lawrence Gordon,Lloyd Levin,Mike Richardson,Universal Pictures,Golar Productions,Dark Horse Entertainment,,
90190,The Toxic Avenger,82,6.3,23050,R,5/29/1984 0:00,1984,5,29,475000,,,,,Andree Maranda,Mitch Cohen,Jennifer Babtist,Cindy Manion,Robert Prichard,Michael Herz,Lloyd Kaufman,,,,Michael Herz,Lloyd Kaufman,Steve Maiselson,Stuart Strutin,,Troma Entertainment,,,,
107978,RoboCop 3,104,4.1,43159,PG-13,5/1/1993 0:00,1993,5,1,22000000,4300000,,,,Robert John Burke,Mario Machado,Remy Ryan,Jodi Long,John Posey,Fred Dekker,,,,,Jane Bartelme,Patrick Crowley,Andrew G. La Marca,,,Orion Pictures,,,,
424774,The Adventures of Sharkboy and Lavagirl 3-D,93,3.5,28017,PG,6/10/2005 0:00,2005,6,10,50000000,12582088,71992655,,,Taylor Lautner,Taylor Dooley,Cayden Boyd,George Lopez,David Arquette,Robert Rodriguez,,,,,Elizabeth Avellan,Bill Scott,Bob Weinstein,Harvey Weinstein,,Dimension Films,Columbia Pictures,Troublemaker Studios,,
104009,Cool World,102,4.9,19442,PG-13,7/10/1992 0:00,1992,7,10,30000000,,,,,Janni Brenn,Brad Pitt,William Frankfather,Greg Collins,Maurice LaMarche,Ralph Bakshi,,,,,Frank Mancuso Jr.,Vikki Williams,,,,Bakshi Animation,Paramount Pictures,,,
4853102,Batman: The Killing Joke,76,6.4,43960,R,7/22/2016 0:00,2016,7,22,3500000,,4462034,1,,Kevin Conroy,Mark Hamill,Tara Strong,Ray Wise,John DiMaggio,Sam Liu,,,,,Alan Burnett,Kohei Kenmotsu,Amy McKenna,Benjamin Melniker,Sam Register,Warner Bros. Animation,DC Entertainment,,,
